id,price,airline,duration,travelDate,lookupDate
73muo7PyOLLP3ymSzBjNB5006,134.6,SY,485,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5003,168.1,B6,409,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5001,168.1,B6,404,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5002,168.1,B6,408,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5004,168.1,VX,411,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5008,194.6,VX,510,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500I,196.6,B6,558,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5005,198.1,VX,405,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500J,199.6,UA,552,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500A,200.6,UA,522,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500E,200.6,UA,533,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB5009,200.6,UA,518,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500H,200.6,UA,547,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500K,215.6,UA,514,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500C,318.1,UA,399,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500G,318.1,UA,418,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500F,318.1,UA,415,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500D,318.1,UA,400,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
73muo7PyOLLP3ymSzBjNB500B,318.1,UA,398,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6006,134.6,SY,485,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6007,134.6,SY,490,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6002,168.1,B6,406,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6003,168.1,B6,408,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6004,168.1,B6,409,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6001,168.1,VX,405,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6005,198.1,VX,411,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600G,204.6,UA,552,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600J,215.6,UA,582,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600K,215.6,UA,589,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600F,215.6,UA,524,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600D,215.6,VX,510,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600E,215.6,UA,522,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600I,230.6,UA,518,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600H,230.6,UA,509,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6008,318.1,UA,398,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600C,318.1,UA,418,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600B,318.1,UA,415,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO6009,318.1,UA,399,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
CrM2WYy128CLPxNQk5wjO600A,318.1,UA,400,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE005,134.6,SY,485,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE006,134.6,SY,490,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE004,168.1,VX,411,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE003,168.1,B6,409,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE001,168.1,B6,404,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE002,168.1,VX,405,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE008,194.6,VX,510,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00J,208.6,B6,594,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00F,215.6,UA,528,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00K,215.6,UA,579,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00E,215.6,UA,512,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00H,235.6,UA,517,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00I,235.6,UA,522,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00G,235.6,UA,517,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE007,238.1,B6,408,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE009,318.1,UA,398,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00D,318.1,UA,418,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00A,318.1,UA,399,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00B,318.1,UA,400,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
QP4QMVy5pBESqnpSz4uXpE00C,318.1,UA,415,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA006,134.6,SY,490,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA004,168.1,B6,409,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA005,168.1,VX,411,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA002,168.1,VX,405,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA001,168.1,B6,404,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA003,168.1,B6,408,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00D,199.6,UA,552,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00H,215.6,UA,524,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00F,215.6,UA,517,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00G,215.6,UA,522,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00C,215.6,UA,512,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00E,215.6,UA,514,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00I,230.6,UA,509,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00K,230.6,UA,522,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00J,230.6,UA,518,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA009,318.1,UA,400,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA008,318.1,UA,399,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00A,318.1,UA,415,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA00B,318.1,UA,418,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
Lo9H8BD54AGRUJPrXcNkNA007,318.1,UA,398,"Thu, 10 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E001,382.25,B6,409,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E003,382.6,UA,533,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E005,426.6,SY,485,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E002,444.65,VX,411,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00A,462.6,UA,541,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00E,494.6,UA,590,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00D,500.6,UA,557,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00C,500.6,UA,536,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E004,517.45,B6,412,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00I,521.55,UA,575,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E006,528.1,UA,406,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E007,528.1,UA,407,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E009,528.1,UA,418,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E008,528.1,UA,408,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00F,536.6,UA,510,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00H,536.6,UA,531,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00J,536.6,UA,541,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00G,536.6,UA,514,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00K,536.6,UA,542,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
2PnqkabI0tMQJQNTryEJ2E00B,618.1,VX,405,"Sat, 19 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:12 GMT"
1MWUvaZbnOHOXaZ38SyMl8008,230.6,UA,621,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800B,268.6,B6,594,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800I,275.6,UA,636,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8009,275.6,UA,542,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800A,280.6,UA,542,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800D,305.6,UA,545,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800J,310.6,UA,568,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800E,310.6,UA,533,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800C,310.6,UA,507,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800K,310.6,UA,593,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800H,315.6,UA,531,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8001,318.1,UA,407,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8002,318.1,UA,413,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8003,318.1,UA,418,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8005,330.26,B6,409,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8004,330.26,B6,408,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8006,382.25,B6,404,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl8007,382.25,VX,405,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800G,428.1,UA,416,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
1MWUvaZbnOHOXaZ38SyMl800F,428.1,UA,413,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC005,426.6,SY,485,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00A,428.6,AS,710,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC006,433.6,AS,561,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC001,444.65,VX,411,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC002,444.66,B6,412,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC007,453.15,B6,561,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC008,461.6,AS,580,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00F,506.6,UA,642,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00B,506.6,UA,539,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00D,506.6,UA,574,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00H,506.6,UA,733,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC009,506.6,UA,516,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC003,517.45,B6,409,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC004,517.45,B6,412,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00G,525.97,B6,615,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00C,525.97,B6,515,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00E,525.97,B6,542,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00I,576.57,B6,579,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00J,663.1,UA,539,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
CTosyIkAYq5QB514phBubC00K,667.6,UA,507,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI003,274.6,SY,485,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI001,348.1,UA,404,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI002,348.1,UA,407,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI009,365.6,UA,525,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI005,382.25,B6,412,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI006,382.25,B6,412,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI004,382.25,B6,409,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00G,390.11,B6,615,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00J,394.6,UA,657,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00E,401.6,UA,568,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00D,401.6,UA,567,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00I,426.6,UA,578,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00F,428.6,UA,507,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00K,446.6,UA,542,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00H,452.52,B6,515,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI008,458.1,UA,416,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI007,458.1,UA,413,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00C,528.1,UA,418,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00A,528.1,UA,406,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
FqTtOoNHcBHTv7bkVVKQTI00B,528.1,UA,413,"Fri, 18 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP004,134.6,SY,485,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP001,168.1,VX,405,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP002,168.1,VX,411,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP009,176.6,B6,588,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP008,176.6,B6,583,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP00K,196.6,B6,602,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP00A,200.6,UA,531,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP005,200.6,UA,499,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP003,207.09,B6,409,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP00H,215.6,UA,524,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
RfIbPowEpoSSmSruEDCatP00G,215.6,UA,522,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 27 Oct 2015 18:40:13 GMT"
